Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-12-16,628.75,628.75,621.0,621.75,43273.0,248784.0
2013-12-13,633.75,635.0,626.5,628.75,41666.0,249132.0
2013-12-12,641.0,642.75,630.25,633.75,50168.0,248498.0
2013-12-11,640.25,643.5,635.25,640.75,37188.0,250857.0
2013-12-10,650.0,652.5,635.0,638.75,69906.0,252420.0
2013-12-09,651.5,657.25,649.25,650.5,31805.0,253744.0
2013-12-06,652.0,655.0,649.25,651.0,31931.0,257083.0
2013-12-05,662.0,663.0,650.75,652.0,60112.0,257384.0
2013-12-04,668.5,672.25,660.75,661.75,46950.0,258831.0
2013-12-03,663.75,669.25,662.0,668.25,39377.0,261712.0
2013-12-02,668.75,674.75,660.5,661.75,47028.0,259221.0
2013-11-29,665.8,668.0,662.15,666.0,27796.4,205925.0
2013-11-27,652.85,662.8,652.45,658.6,47691.4,158122.2
2013-11-26,655.45,656.4,648.9,650.3,39859.6,117299.8
2013-11-25,651.9,656.45,651.65,653.85,33328.0,92061.8
2013-11-22,649.25,653.75,648.0,649.5,49287.0,83007.0
2013-11-21,647.75,653.5,647.5,648.75,45931.0,94763.0
2013-11-20,650.25,654.75,646.25,647.25,49408.0,106616.0
2013-11-19,643.0,651.5,642.5,650.25,70843.0,135647.0
2013-11-18,646.75,650.5,641.5,642.25,42036.0,129365.0
2013-11-15,645.5,648.5,642.75,644.5,54014.0,138549.0
2013-11-14,645.5,653.0,644.25,644.75,71689.0,145065.0
2013-11-13,646.25,649.0,643.25,645.5,58846.0,157641.0
2013-11-12,647.25,652.0,644.5,645.25,71261.0,166020.0
2013-11-11,651.0,659.5,645.75,646.25,103878.0,179066.0
2013-11-08,653.0,658.5,644.0,649.75,87292.0,180219.0
2013-11-07,653.5,657.5,652.25,653.0,67220.0,180978.0
2013-11-06,657.25,660.5,652.25,653.25,57201.0,183622.0
2013-11-05,662.5,665.25,655.0,656.0,54757.0,183468.0
2013-11-04,665.75,671.5,662.0,662.75,41102.0,186958.0
2013-11-01,667.5,672.25,664.5,667.75,65408.0,197240.0
2013-10-31,675.0,677.0,667.0,667.5,77347.0,209379.0
2013-10-30,684.75,688.5,674.0,675.0,44442.0,211473.0
2013-10-29,680.5,684.75,676.25,681.25,53798.0,216453.0
2013-10-28,690.0,691.25,680.75,681.0,44599.0,220645.0
2013-10-25,697.0,702.0,690.25,690.75,42157.0,227877.0
2013-10-24,701.75,708.0,696.0,696.5,42007.0,231608.0
2013-10-23,701.25,710.5,699.5,701.75,40385.0,232489.0
2013-10-22,699.75,704.5,696.0,700.75,32937.0,232798.0
2013-10-21,706.5,711.25,694.0,699.75,63648.0,235761.0
2013-10-18,685.75,706.5,685.75,705.75,71311.0,230281.0
2013-10-17,681.25,693.25,680.5,686.0,55427.0,230986.0
2013-10-16,686.0,688.0,678.25,681.5,43515.0,235245.0
2013-10-15,691.75,693.5,685.25,685.75,34816.0,239198.0
2013-10-14,691.25,696.5,686.25,692.5,32950.0,239699.0
2013-10-11,685.0,695.5,682.25,692.25,50760.0,237279.0
2013-10-10,691.0,695.75,684.0,685.5,42817.0,240374.0
2013-10-09,692.5,694.75,687.0,690.5,38556.0,238713.0
2013-10-08,694.25,699.75,688.0,693.5,41471.0,238049.0
2013-10-07,687.25,696.5,686.25,694.75,42078.0,235493.0
2013-10-04,688.0,692.75,684.25,687.0,53313.0,236011.0
2013-10-03,686.0,698.0,685.0,689.25,65944.0,235058.0
2013-10-02,681.25,689.75,678.0,686.0,47143.0,236196.0
2013-10-01,678.25,683.75,672.5,681.25,69367.0,239455.0
2013-09-30,681.25,694.75,676.75,678.5,83639.0,241405.0
2013-09-27,678.0,685.5,675.5,683.0,57798.0,242807.0
2013-09-26,671.0,679.0,668.5,678.25,59014.0,248185.0
2013-09-25,657.5,675.0,657.5,670.5,72725.0,247623.0
2013-09-24,653.75,660.0,649.5,658.25,51181.0,247680.0
2013-09-23,645.5,656.75,645.5,653.5,41743.0,249017.0
2013-09-20,657.0,659.25,643.75,646.25,47411.0,249084.0
2013-09-19,647.5,662.5,646.75,657.0,77414.0,247473.0
2013-09-18,642.25,648.0,642.0,646.5,25701.0,249255.0
2013-09-17,641.25,652.0,641.25,643.0,39888.0,249672.0
2013-09-16,640.0,648.75,638.5,641.25,39544.0,251953.0
2013-09-13,653.0,653.0,640.0,641.5,42326.0,253931.0
2013-09-12,647.75,655.0,637.25,653.0,54037.0,251314.0
2013-09-11,648.0,652.5,642.0,648.0,43113.0,251773.0
2013-09-10,641.25,648.25,640.0,646.5,31423.0,253864.0
2013-09-09,648.5,651.5,639.25,641.25,29979.0,253831.0
2013-09-06,639.0,653.0,638.25,647.75,42897.0,255532.0
2013-09-05,646.0,646.5,636.75,640.25,39189.0,255560.0
2013-09-04,647.0,648.0,640.0,646.25,41744.0,254232.0
2013-09-03,663.75,664.0,645.0,647.25,43372.0,254849.0
2013-08-30,651.65,656.55,648.05,651.85,29401.4,205032.8
2013-08-29,654.2,658.45,647.2,649.05,36674.2,156564.6
2013-08-28,657.65,661.55,650.6,651.7,24255.0,111948.0
2013-08-27,656.7,660.25,650.95,653.35,33250.0,73097.0
